call_setup_duration_sec,transaction_duration_sec,hour,day_of_week,is_weekend,is_night,duration_very_short,duration_very_long,slow_setup,end_event_is_disconnect,end_event_is_clear,cause_radio_failure,cause_network_error,is_disconnect
3.625,232.892,10,4,0,0,0,0,0,1,0,0,0,1
3.606,2467.653,9,4,0,0,0,0,0,0,0,0,0,0
3.602,27.222,9,4,0,0,1,0,0,0,1,1,0,1
3.622,2662.109,9,4,0,0,0,0,0,0,0,0,0,0
3.601,2499.836,8,4,0,0,0,0,0,0,0,0,0,0
3.609,20.741,8,4,0,0,1,0,0,0,0,0,0,0
3.6,7.047,8,4,0,0,1,0,0,1,0,0,0,1
3.586,2650.412,8,4,0,0,0,0,0,0,0,0,0,0
3.623,2560.99,7,4,0,0,0,0,0,1,0,0,0,1
3.625,2725.676,7,4,0,0,0,0,0,0,0,0,0,0
3.633,59.265,6,4,0,1,1,0,0,0,0,0,0,0
3.602,34.133,6,4,0,1,1,0,0,0,0,0,0,0
3.621,2601.322,6,4,0,1,0,0,0,0,0,0,0,0
3.6390000000000002,11.99,6,4,0,1,1,0,0,0,0,0,0,1
4.549,155.871,6,4,0,1,0,0,0,0,0,0,0,0
4.556,38.68,6,4,0,1,1,0,0,0,0,0,0,0
3.613,285.999,6,4,0,1,0,0,0,0,1,1,0,1
3.424,4499.411,5,4,0,1,0,1,0,0,0,0,0,0
4.558,68.49,5,4,0,1,0,0,0,0,0,0,0,0
4.557,95.682,5,4,0,1,0,0,0,0,0,0,0,0
4.535,54.814,5,4,0,1,1,0,0,0,0,0,0,0
3.63,645.632,5,4,0,1,0,0,0,0,0,0,0,0
3.6390000000000002,327.453,4,4,0,1,0,0,0,1,0,0,0,1
3.601,35.735,4,4,0,1,1,0,0,0,0,0,0,0
4.5649999999999995,59.928,4,4,0,1,1,0,0,0,0,0,0,0
3.609,34.348,4,4,0,1,1,0,0,0,0,0,0,0
4.553,4581.493,4,4,0,1,0,1,0,0,0,0,0,0
4.526,34.241,3,4,0,1,1,0,0,0,0,0,0,0
4.558,44.433,2,4,0,1,1,0,0,0,0,0,0,0
3.613,206.425,23,3,0,0,0,0,0,0,0,0,0,0
3.582,110.119,23,3,0,0,0,0,0,0,0,0,0,0
3.61,2500.683,22,3,0,0,0,0,0,0,0,0,0,0
3.59,198.329,21,3,0,0,0,0,0,0,0,0,0,0
3.596,2760.826,21,3,0,0,0,0,0,0,0,0,0,0
3.593,2543.186,20,3,0,0,0,0,0,0,0,0,0,0
3.62,162.21,19,3,0,0,0,0,0,0,0,0,0,0
3.372,2547.272,19,3,0,0,0,0,0,0,0,0,0,0
4.576,2685.345,19,3,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,176.248,18,3,0,0,0,0,0,0,0,0,0,0
3.594,2576.922,18,3,0,0,0,0,0,0,0,0,0,0
4.555,35.997,18,3,0,0,1,0,0,0,0,0,0,0
3.8209999999999997,2631.292,18,3,0,0,0,0,0,0,0,0,0,0
4.562,41.257,17,3,0,0,1,0,0,0,0,0,0,0
4.328,2522.233,17,3,0,0,0,0,0,0,0,0,0,0
3.601,177.224,17,3,0,0,0,0,0,0,0,0,0,0
3.616,2655.987,17,3,0,0,0,0,0,0,0,0,0,0
3.623,2528.618,16,3,0,0,0,0,0,0,0,0,0,0
3.596,2700.448,16,3,0,0,0,0,0,0,0,0,0,0
3.836,2573.378,15,3,0,0,0,0,0,0,0,0,0,0
4.555,346.497,15,3,0,0,0,0,0,0,0,0,0,0
3.609,2632.288,15,3,0,0,0,0,0,0,0,0,0,0
4.538,2793.644,14,3,0,0,0,0,0,0,0,0,0,0
3.582,2508.168,13,3,0,0,0,0,0,0,0,0,0,0
3.604,35.349,13,3,0,0,1,0,0,0,0,0,0,0
4.564,39.106,13,3,0,0,1,0,0,0,0,0,0,0
5.276,41.412,12,3,0,0,1,0,1,0,0,0,0,0
3.641,2624.778,12,3,0,0,0,0,0,0,0,0,0,0
3.622,34.898,12,3,0,0,1,0,0,0,0,0,0,0
3.605,2694.508,12,3,0,0,0,0,0,0,0,0,0,0
3.602,37.54,11,3,0,0,1,0,0,0,0,0,0,0
3.621,2501.658,11,3,0,0,0,0,0,0,0,0,0,0
3.625,2651.765,11,3,0,0,0,0,0,0,0,0,0,0
3.644,2502.637,10,3,0,0,0,0,0,0,0,0,0,0
3.636,2602.958,10,3,0,0,0,0,0,0,0,0,0,0
3.582,2938.355,9,3,0,0,0,0,0,0,0,0,0,0
3.598,2671.9,9,3,0,0,0,0,0,0,0,0,0,0
3.62,181.834,8,3,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,24.046,8,3,0,0,1,0,0,0,0,0,0,0
3.59,24.186,8,3,0,0,1,0,0,0,0,0,0,0
4.579,26.168,8,3,0,0,1,0,0,0,0,0,0,0
3.6189999999999998,3598.254,8,3,0,0,0,0,0,0,0,0,0,0
4.551,35.262,8,3,0,0,1,0,0,0,0,0,0,0
3.596,2697.746,8,3,0,0,0,0,0,0,0,0,0,0
4.523,38.018,7,3,0,0,1,0,0,0,0,0,0,0
3.659,2496.598,7,3,0,0,0,0,0,0,0,0,0,0
3.604,2628.611,7,3,0,0,0,0,0,0,0,0,0,0
4.546,40.28,6,3,0,1,1,0,0,0,0,0,0,0
4.585,35.768,6,3,0,1,1,0,0,0,0,0,0,0
4.549,35.05,6,3,0,1,1,0,0,0,0,0,0,0
3.627,2664.757,6,3,0,1,0,0,0,0,0,0,0,0
3.627,35.591,5,3,0,1,1,0,0,0,0,0,0,0
4.562,38.347,5,3,0,1,1,0,0,0,0,0,0,0
3.606,4430.995,5,3,0,1,0,1,0,0,0,0,0,0
3.64,35.651,5,3,0,1,1,0,0,0,0,0,0,0
4.5649999999999995,35.309,5,3,0,1,1,0,0,0,0,0,0,0
4.552,33.66,5,3,0,1,1,0,0,0,0,0,0,0
4.521,34.607,5,3,0,1,1,0,0,1,0,0,0,1
3.627,65.769,4,3,0,1,0,0,0,0,0,0,0,0
4.557,35.623,4,3,0,1,1,0,0,0,0,0,0,0
3.602,55.459,4,3,0,1,1,0,0,0,0,0,0,0
4.568,4531.403,4,3,0,1,0,1,0,0,0,0,0,0
4.57,38.994,3,3,0,1,1,0,0,0,0,0,0,0
4.547,35.428,2,3,0,1,1,0,0,0,0,0,0,0
3.608,236.493,0,3,0,1,0,0,0,0,0,0,0,0
3.634,187.042,23,2,0,0,0,0,0,0,0,0,0,0
3.64,2485.604,22,2,0,0,0,0,0,0,0,0,0,0
3.378,144.031,21,2,0,0,0,0,0,0,0,0,0,0
3.625,1966.049,21,2,0,0,0,0,0,0,0,0,0,0
3.621,4.086,21,2,0,0,1,0,0,1,0,0,0,1
3.618,285.063,21,2,0,0,0,0,0,0,1,1,0,1
3.644,7.428,21,2,0,0,1,0,0,1,0,0,0,1
3.608,514.035,21,2,0,0,0,0,0,1,0,0,0,1
3.596,2484.395,20,2,0,0,0,0,0,0,0,0,0,0
3.6,56.537,20,2,0,0,1,0,0,0,0,0,0,0
4.59,35.968,20,2,0,0,1,0,0,0,0,0,0,0
3.607,39.604,19,2,0,0,1,0,0,0,0,0,0,0
3.58,2505.747,19,2,0,0,0,0,0,0,0,0,0,0
3.613,28.167,19,2,0,0,1,0,0,0,1,1,0,1
3.57,143.747,19,2,0,0,0,0,0,0,0,0,0,0
3.5949999999999998,184.698,19,2,0,0,0,0,0,0,0,0,0,0
3.633,2657.346,19,2,0,0,0,0,0,0,0,0,0,0
3.604,211.892,18,2,0,0,0,0,0,1,0,0,0,1
3.613,2482.627,18,2,0,0,0,0,0,0,0,0,0,0
3.601,105.265,18,2,0,0,0,0,0,0,0,0,0,0
3.643,171.559,18,2,0,0,0,0,0,0,0,0,0,0
3.617,2729.944,18,2,0,0,0,0,0,0,0,0,0,0
3.616,2530.988,17,2,0,0,0,0,0,0,0,0,0,0
4.101,465.308,17,2,0,0,0,0,0,0,0,0,0,0
3.606,2667.163,17,2,0,0,0,0,0,0,0,0,0,0
3.596,2497.27,16,2,0,0,0,0,0,0,0,0,0,0
3.394,4223.875,16,2,0,0,0,1,0,0,0,0,0,0
3.608,3987.963,15,2,0,0,0,1,0,0,0,0,0,0
3.592,2842.864,15,2,0,0,0,0,0,0,0,0,0,0
3.61,34.151,14,2,0,0,1,0,0,0,0,0,0,0
4.569,2916.005,14,2,0,0,0,0,0,0,0,0,0,0
3.598,2507.923,13,2,0,0,0,0,0,0,0,0,0,0
3.624,29.893,13,2,0,0,1,0,0,1,0,0,0,1
3.6189999999999998,37.671,13,2,0,0,1,0,0,0,0,0,0,0
4.546,33.126,13,2,0,0,1,0,0,0,0,0,0,0
3.575,31.865,12,2,0,0,1,0,0,0,0,0,0,0
3.622,2523.171,12,2,0,0,0,0,0,0,0,0,0,0
3.615,34.894,12,2,0,0,1,0,0,0,0,0,0,0
3.623,2688.189,12,2,0,0,0,0,0,0,0,0,0,0
3.628,36.233,11,2,0,0,1,0,0,0,0,0,0,0
3.598,177.405,11,2,0,0,0,0,0,0,0,0,0,0
3.623,2498.534,11,2,0,0,0,0,0,0,0,0,0,0
3.614,2689.236,11,2,0,0,0,0,0,0,0,0,0,0
3.634,2477.544,10,2,0,0,0,0,0,0,0,0,0,0
3.599,28.493,10,2,0,0,1,0,0,1,0,0,0,1
3.607,166.457,10,2,0,0,0,0,0,1,0,0,0,1
3.633,2682.762,10,2,0,0,0,0,0,0,0,0,0,0
3.607,2522.914,9,2,0,0,0,0,0,0,0,0,0,0
3.359,2690.551,9,2,0,0,0,0,0,0,0,0,0,0
3.61,2456.927,8,2,0,0,0,0,0,0,0,0,0,0
3.63,2654.236,8,2,0,0,0,0,0,0,0,0,0,0
3.621,2520.397,7,2,0,0,0,0,0,0,0,0,0,0
4.595,2647.504,7,2,0,0,0,0,0,0,0,0,0,0
3.613,32.826,6,2,0,1,1,0,0,0,0,0,0,0
3.6390000000000002,32.932,6,2,0,1,1,0,0,0,0,0,0,0
4.5280000000000005,2670.852,6,2,0,1,0,0,0,0,0,0,0,0
4.568,40.619,5,2,0,1,1,0,0,0,0,0,0,0
3.628,4517.483,5,2,0,1,0,1,0,0,0,0,0,0
3.618,34.766,5,2,0,1,1,0,0,0,0,0,0,0
4.53,36.246,5,2,0,1,1,0,0,0,0,0,0,0
3.6109999999999998,84.708,5,2,0,1,0,0,0,0,0,0,0,0
3.608,38.736,5,2,0,1,1,0,0,0,0,0,0,0
3.6109999999999998,35.617,5,2,0,1,1,0,0,0,0,0,0,0
4.108,50.489,4,2,0,1,1,0,0,0,0,0,0,0
3.62,134.565,4,2,0,1,0,0,0,0,0,0,0,0
3.6,70.39,4,2,0,1,0,0,0,0,0,0,0,0
4.53,42.216,4,2,0,1,1,0,0,0,0,0,0,0
3.618,36.061,4,2,0,1,1,0,0,0,0,0,0,0
4.541,4623.911,4,2,0,1,0,1,0,0,0,0,0,0
4.577,80.746,3,2,0,1,0,0,0,0,0,0,0,0
4.553,50.226,2,2,0,1,1,0,0,0,0,0,0,0
3.627,1957.496,2,2,0,1,0,0,0,0,0,0,0,0
3.637,667.308,2,2,0,1,0,0,0,0,0,0,0,0
3.629,89.44,1,2,0,1,0,0,0,0,1,1,0,1
3.618,75.435,1,2,0,1,0,0,0,0,0,0,0,0
3.623,167.845,0,2,0,1,0,0,0,0,1,1,0,1
3.624,1319.398,0,2,0,1,0,0,0,0,0,0,0,0
3.6029999999999998,79.628,0,2,0,1,0,0,0,1,0,0,0,1
3.6310000000000002,154.952,23,1,0,0,0,0,0,0,0,0,0,0
3.6029999999999998,1999.687,23,1,0,0,0,0,0,0,0,0,0,0
3.643,161.36,23,1,0,0,0,0,0,0,1,1,0,1
3.6189999999999998,49.541,23,1,0,0,1,0,0,0,1,1,0,1
3.625,82.457,23,1,0,0,0,0,0,0,0,0,0,0
3.612,40.077,23,1,0,0,1,0,0,0,0,0,0,0
3.617,61.301,22,1,0,0,0,0,0,0,1,1,0,1
3.64,2467.988,22,1,0,0,0,0,0,0,0,0,0,0
3.61,177.827,21,1,0,0,0,0,0,0,0,0,0,0
4.06,2733.952,21,1,0,0,0,0,0,0,0,0,0,0
3.604,170.685,20,1,0,0,0,0,0,0,0,0,0,0
3.602,2491.573,20,1,0,0,0,0,0,0,0,0,0,0
3.628,2488.046,19,1,0,0,0,0,0,0,0,0,0,0
3.62,13.275,19,1,0,0,1,0,0,0,1,1,0,1
3.589,2659.089,19,1,0,0,0,0,0,0,0,0,0,0
3.605,2530.759,18,1,0,0,0,0,0,0,0,0,0,0
3.618,2608.72,18,1,0,0,0,0,0,0,0,0,0,0
4.079,2526.408,17,1,0,0,0,0,0,0,0,0,0,0
3.618,2437.332,17,1,0,0,0,0,0,0,0,0,0,0
3.5949999999999998,8.862,17,1,0,0,1,0,0,1,0,0,0,1
3.608,233.822,17,1,0,0,0,0,0,1,0,0,0,1
3.621,195.611,16,1,0,0,0,0,0,0,0,0,0,0
3.64,2496.589,16,1,0,0,0,0,0,0,0,0,0,0
4.553,2662.885,16,1,0,0,0,0,0,0,0,0,0,0
3.61,2604.161,15,1,0,0,0,0,0,0,0,0,0,0
3.601,58.308,15,1,0,0,1,0,0,0,0,0,0,0
4.568,2656.777,15,1,0,0,0,0,0,0,0,0,0,0
4.069,2780.816,14,1,0,0,0,0,0,0,0,0,0,0
3.607,34.882,13,1,0,0,1,0,0,0,0,0,0,0
3.549,42.362,13,1,0,0,1,0,0,0,0,0,0,0
3.621,2502.142,13,1,0,0,0,0,0,0,0,0,0,0
4.092,187.529,13,1,0,0,0,0,0,0,0,0,0,0
3.618,2511.85,12,1,0,0,0,0,0,0,0,0,0,0
3.606,52.62,12,1,0,0,1,0,0,0,0,0,0,0
3.596,2665.258,12,1,0,0,0,0,0,0,0,0,0,0
3.625,47.909,11,1,0,0,1,0,0,0,0,0,0,0
3.618,2564.253,11,1,0,0,0,0,0,0,0,0,0,0
3.638,2646.119,11,1,0,0,0,0,0,0,0,0,0,0
3.624,2515.332,10,1,0,0,0,0,0,0,0,0,0,0
3.623,2676.523,10,1,0,0,0,0,0,0,0,0,0,0
3.634,2523.077,9,1,0,0,0,0,0,0,0,0,0,0
4.595,2633.483,9,1,0,0,0,0,0,0,0,0,0,0
3.593,187.382,8,1,0,0,0,0,0,0,0,0,0,0
3.632,2515.757,8,1,0,0,0,0,0,0,0,0,0,0
3.6029999999999998,42.695,8,1,0,0,1,0,0,1,0,0,0,1
4.569,107.81,8,1,0,0,0,0,0,0,0,0,0,0
3.629,2616.003,8,1,0,0,0,0,0,0,0,0,0,0
4.531,98.5,7,1,0,0,0,0,0,0,0,0,0,0
3.62,2474.784,7,1,0,0,0,0,0,0,0,0,0,0
3.629,38.795,7,1,0,0,1,0,0,1,0,0,0,1
3.423,2716.524,7,1,0,0,0,0,0,0,0,0,0,0
3.598,35.497,6,1,0,1,1,0,0,0,0,0,0,0
5.265,35.213,6,1,0,1,1,0,1,0,0,0,0,0
3.621,37.089,6,1,0,1,1,0,0,0,0,0,0,0
4.558,74.791,6,1,0,1,0,0,0,0,0,0,0,0
4.593,38.017,6,1,0,1,1,0,0,0,0,0,0,0
4.517,2638.438,6,1,0,1,0,0,0,0,0,0,0,0
3.643,4664.356,5,1,0,1,0,1,0,0,0,0,0,0
3.635,47.198,5,1,0,1,1,0,0,0,0,0,0,0
4.5280000000000005,34.774,5,1,0,1,1,0,0,0,0,0,0,0
4.075,38.222,5,1,0,1,1,0,0,0,0,0,0,0
4.573,39.957,5,1,0,1,1,0,0,0,0,0,0,0
3.629,413.839,4,1,0,1,0,0,0,0,0,0,0,0
4.575,43.166,4,1,0,1,1,0,0,0,0,0,0,0
3.621,44.809,4,1,0,1,1,0,0,0,0,0,0,0
3.637,4616.459,4,1,0,1,0,1,0,0,0,0,0,0
3.407,82.101,3,1,0,1,0,0,0,0,0,0,0,0
3.368,68.574,3,1,0,1,0,0,0,1,0,0,0,1
3.365,64.806,3,1,0,1,0,0,0,0,0,0,0,0
3.35,41.119,3,1,0,1,1,0,0,1,0,0,0,1
3.391,352.603,3,1,0,1,0,0,0,0,1,1,0,1
4.533,34.993,3,1,0,1,1,0,0,0,0,0,0,0
4.55,48.166,2,1,0,1,1,0,0,0,0,0,0,0
3.399,176.429,23,0,0,0,0,0,0,0,0,0,0,0
3.589,2486.078,22,0,0,0,0,0,0,0,0,0,0,0
3.608,26.515,22,0,0,0,1,0,0,1,0,0,0,1
3.584,183.711,21,0,0,0,0,0,0,0,0,0,0,0
3.596,32.515,21,0,0,0,1,0,0,0,0,0,0,0
3.617,16.734,21,0,0,0,1,0,0,0,0,0,0,0
3.61,2641.865,21,0,0,0,0,0,0,0,0,0,0,0
3.617,2491.313,20,0,0,0,0,0,0,0,1,1,0,1
3.6310000000000002,144.658,19,0,0,0,0,0,0,0,0,0,0,0
3.626,2522.895,19,0,0,0,0,0,0,0,0,0,0,0
3.602,2634.671,19,0,0,0,0,0,0,0,0,0,0,0
3.598,2479.845,18,0,0,0,0,0,0,0,0,0,0,0
3.605,34.889,18,0,0,0,1,0,0,1,0,0,0,1
3.347,2719.746,18,0,0,0,0,0,0,0,0,0,0,0
3.59,2525.746,17,0,0,0,0,0,0,0,0,0,0,0
3.6390000000000002,149.12,17,0,0,0,0,0,0,0,0,0,0,0
3.643,2765.392,17,0,0,0,0,0,0,0,0,0,0,0
3.632,2541.386,16,0,0,0,0,0,0,0,0,0,0,0
3.637,37.502,16,0,0,0,1,0,0,1,0,0,0,1
4.593,2651.923,16,0,0,0,0,0,0,0,0,0,0,0
3.6310000000000002,2622.107,15,0,0,0,0,0,0,0,0,0,0,0
3.6189999999999998,74.951,15,0,0,0,0,0,0,0,0,0,0,0
4.579,2626.914,15,0,0,0,0,0,0,0,0,0,0,0
4.548,41.732,14,0,0,0,1,0,0,0,0,0,0,0
3.628,2772.24,14,0,0,0,0,0,0,0,0,0,0,0
3.606,2460.216,13,0,0,0,0,0,0,0,0,0,0,0
3.626,28.788,13,0,0,0,1,0,0,1,0,0,0,1
3.62,2607.429,12,0,0,0,0,0,0,0,0,0,0,0
3.626,2653.431,12,0,0,0,0,0,0,0,0,0,0,0
3.627,2499.546,11,0,0,0,0,0,0,0,0,0,0,0
3.601,2756.299,11,0,0,0,0,0,0,0,0,0,0,0
3.606,2519.59,10,0,0,0,0,0,0,0,0,0,0,0
3.36,2685.256,10,0,0,0,0,0,0,0,0,0,0,0
3.637,2615.091,9,0,0,0,0,0,0,0,0,0,0,0
3.614,2624.039,9,0,0,0,0,0,0,0,0,0,0,0
3.614,2559.957,8,0,0,0,0,0,0,0,0,0,0,0
4.564,2746.43,8,0,0,0,0,0,0,0,0,0,0,0
3.634,2482.509,7,0,0,0,0,0,0,0,0,0,0,0
3.608,2665.844,7,0,0,0,0,0,0,0,0,0,0,0
4.525,45.097,6,0,0,1,1,0,0,0,0,0,0,0
4.587,40.997,6,0,0,1,1,0,0,0,0,0,0,0
4.553,42.469,6,0,0,1,1,0,0,0,0,0,0,0
3.6470000000000002,39.789,6,0,0,1,1,0,0,0,0,0,0,0
3.34,36.707,6,0,0,1,1,0,0,0,0,0,0,0
4.5280000000000005,2647.48,6,0,0,1,0,0,0,0,0,0,0,0
4.535,183.56,5,0,0,1,0,0,0,0,0,0,0,0
3.62,4416.212,5,0,0,1,0,1,0,0,0,0,0,0
3.637,41.435,5,0,0,1,1,0,0,0,0,0,0,0
4.542,159.282,5,0,0,1,0,0,0,0,0,0,0,0
4.601,35.623,4,0,0,1,1,0,0,0,0,0,0,0
5.019,54.646,4,0,0,1,1,0,1,0,0,0,0,0
4.572,41.808,4,0,0,1,1,0,0,0,0,0,0,0
4.553,41.405,4,0,0,1,1,0,0,0,0,0,0,0
4.558,4576.431,4,0,0,1,0,1,0,0,0,0,0,0
4.5600000000000005,36.705,3,0,0,1,1,0,0,0,0,0,0,0
4.545,57.372,3,0,0,1,1,0,0,0,0,0,0,0
3.602,194.939,23,6,1,0,0,0,0,0,0,0,0,0
3.628,2600.975,22,6,1,0,0,0,0,0,0,0,0,0
3.605,175.622,22,6,1,0,0,0,0,0,0,0,0,0
3.614,184.942,21,6,1,0,0,0,0,0,0,0,0,0
3.616,2510.628,21,6,1,0,0,0,0,0,0,0,0,0
3.613,2808.555,21,6,1,0,0,0,0,0,0,0,0,0
3.582,2524.093,20,6,1,0,0,0,0,0,0,0,0,0
3.609,2669.441,20,6,1,0,0,0,0,0,0,0,0,0
3.601,2631.896,19,6,1,0,0,0,0,0,0,0,0,0
3.3890000000000002,2671.123,19,6,1,0,0,0,0,0,0,0,0,0
3.578,2502.675,18,6,1,0,0,0,0,0,0,0,0,0
3.591,2798.833,18,6,1,0,0,0,0,0,0,0,0,0
3.629,2527.543,17,6,1,0,0,0,0,0,0,0,0,0
3.598,2625.272,17,6,1,0,0,0,0,0,0,0,0,0
3.614,2557.79,16,6,1,0,0,0,0,0,0,0,0,0
3.637,28.315,16,6,1,0,1,0,0,1,0,0,0,1
4.561,2669.087,16,6,1,0,0,0,0,0,0,0,0,0
3.597,2438.65,15,6,1,0,0,0,0,0,0,0,0,0
3.602,2808.615,15,6,1,0,0,0,0,0,0,0,0,0
4.572,147.45,14,6,1,0,0,0,0,0,0,0,0,0
3.6029999999999998,2655.709,14,6,1,0,0,0,0,0,0,0,0,0
4.5600000000000005,155.411,13,6,1,0,0,0,0,0,0,0,0,0
4.553,5.899,13,6,1,0,1,0,0,1,0,0,0,1
3.598,2427.586,13,6,1,0,0,0,0,0,0,0,0,0
3.594,28.344,13,6,1,0,1,0,0,1,0,0,0,1
3.623,2498.214,12,6,1,0,0,0,0,0,0,0,0,0
4.557,2789.143,12,6,1,0,0,0,0,0,0,0,0,0
3.623,2528.724,11,6,1,0,0,0,0,0,0,0,0,0
3.641,36.306,11,6,1,0,1,0,0,0,0,0,0,0
3.61,2654.315,11,6,1,0,0,0,0,0,0,0,0,0
3.622,35.426,10,6,1,0,1,0,0,0,0,0,0,0
3.6109999999999998,2532.238,10,6,1,0,0,0,0,0,0,0,0,0
3.387,2667.099,10,6,1,0,0,0,0,0,0,0,0,0
3.638,2483.941,9,6,1,0,0,0,0,0,0,0,0,0
3.623,1929.355,9,6,1,0,0,0,0,0,0,0,0,0
3.602,33.196,9,6,1,0,1,0,0,0,0,0,0,0
3.6310000000000002,2625.888,9,6,1,0,0,0,0,0,0,0,0,0
7.168,2517.278,8,6,1,0,0,0,1,0,0,0,0,0
3.628,4.671,8,6,1,0,1,0,0,1,0,0,0,1
4.571,2630.439,8,6,1,0,0,0,0,0,0,0,0,0
3.632,33.576,7,6,1,0,1,0,0,0,0,0,0,0
3.577,34.694,7,6,1,0,1,0,0,0,0,0,0,0
4.566,2660.124,7,6,1,0,0,0,0,0,0,0,0,0
4.556,998.356,6,6,1,1,0,0,0,0,0,0,0,0
4.533,38.68,6,6,1,1,1,0,0,0,0,0,0,0
4.571,5784.178,6,6,1,1,0,1,0,0,0,0,0,0
4.536,437.29,6,6,1,1,0,0,0,0,0,0,0,0
3.6,33.051,6,6,1,1,1,0,0,0,0,0,0,0
3.592,6949.756,6,6,1,1,0,1,0,0,0,0,0,0
4.551,76.913,6,6,1,1,0,0,0,0,0,0,0,0
3.351,79.047,5,6,1,1,0,0,0,0,0,0,0,0
4.619,40.041,5,6,1,1,1,0,0,0,0,0,0,0
4.5600000000000005,47.116,5,6,1,1,1,0,0,0,0,0,0,0
4.5649999999999995,4596.461,4,6,1,1,0,1,0,0,0,0,0,0
4.567,41.016,4,6,1,1,1,0,0,0,0,0,0,0
3.629,33.799,4,6,1,1,1,0,0,0,0,0,0,0
4.552,36.757,3,6,1,1,1,0,0,0,0,0,0,0
3.602,47.414,1,6,1,1,1,0,0,0,0,0,0,0
3.6,36.119,0,6,1,1,1,0,0,0,0,0,0,0
3.641,31.576,23,5,1,0,1,0,0,0,0,0,0,0
3.601,166.859,23,5,1,0,0,0,0,0,0,0,0,0
3.61,1175.96,22,5,1,0,0,0,0,0,0,0,0,0
3.596,4.424,22,5,1,0,1,0,0,1,0,0,0,1
3.583,1344.454,22,5,1,0,0,0,0,0,1,1,0,1
3.593,71.021,22,5,1,0,0,0,0,0,0,0,0,0
3.599,224.607,21,5,1,0,0,0,0,0,0,0,0,0
3.3609999999999998,2713.95,21,5,1,0,0,0,0,0,0,0,0,0
3.632,2516.719,20,5,1,0,0,0,0,0,0,0,0,0
3.589,173.931,19,5,1,0,0,0,0,0,0,0,0,0
3.621,5.491,19,5,1,0,1,0,0,1,0,0,0,1
3.614,2535.216,19,5,1,0,0,0,0,0,0,0,0,0
3.617,2667.384,19,5,1,0,0,0,0,0,0,0,0,0
3.635,2454.884,18,5,1,0,0,0,0,0,0,0,0,0
3.5709999999999997,25.995,18,5,1,0,1,0,0,0,1,1,0,1
3.613,2632.611,18,5,1,0,0,0,0,0,0,0,0,0
3.609,2558.658,17,5,1,0,0,0,0,0,0,0,0,0
3.625,158.537,17,5,1,0,0,0,0,0,0,0,0,0
3.617,2638.99,17,5,1,0,0,0,0,0,0,0,0,0
3.598,2889.212,16,5,1,0,0,0,0,0,0,0,0,0
3.61,17.663,16,5,1,0,1,0,0,0,0,0,0,0
3.574,56.857,16,5,1,0,1,0,0,0,0,0,0,0
3.399,36.318,16,5,1,0,1,0,0,0,0,0,0,0
4.551,2674.17,16,5,1,0,0,0,0,0,0,0,0,0
3.6109999999999998,33.604,15,5,1,0,1,0,0,0,0,0,0,0
3.844,2493.712,15,5,1,0,0,0,0,0,0,0,0,0
3.626,5.14,15,5,1,0,1,0,0,1,0,0,0,1
3.605,75.879,15,5,1,0,0,0,0,0,0,0,0,0
3.35,2696.143,15,5,1,0,0,0,0,0,0,0,0,0
3.625,36.628,14,5,1,0,1,0,0,0,0,0,0,0
4.561,2757.84,14,5,1,0,0,0,0,0,0,0,0,0
3.649,39.678,13,5,1,0,1,0,0,0,0,0,0,0
3.634,2523.045,13,5,1,0,0,0,0,0,0,0,0,0
3.591,50.405,13,5,1,0,1,0,0,0,0,0,0,0
3.607,32.513,12,5,1,0,1,0,0,0,0,0,0,0
3.593,169.419,12,5,1,0,0,0,0,0,0,0,0,0
3.642,2479.077,12,5,1,0,0,0,0,0,0,0,0,0
4.5649999999999995,5.614,12,5,1,0,1,0,0,1,0,0,0,1
3.581,4.652,12,5,1,0,1,0,0,1,0,0,0,1
3.583,2654.513,12,5,1,0,0,0,0,0,0,0,0,0
3.641,2512.382,11,5,1,0,0,0,0,0,0,0,0,0
3.578,2681.224,11,5,1,0,0,0,0,0,0,0,0,0
3.6,2490.641,10,5,1,0,0,0,0,0,0,0,0,0
3.627,2602.036,10,5,1,0,0,0,0,0,0,0,0,0
3.622,2537.864,9,5,1,0,0,0,0,0,0,0,0,0
3.375,2688.0,9,5,1,0,0,0,0,0,0,0,0,0
3.644,2475.197,8,5,1,0,0,0,0,0,0,0,0,0
3.62,2647.966,8,5,1,0,0,0,0,0,0,0,0,0
4.546,893.331,7,5,1,0,0,0,0,0,0,0,0,0
4.556,352.096,7,5,1,0,0,0,0,0,0,0,0,0
3.607,38.29,7,5,1,0,1,0,0,0,0,0,0,0
4.553,41.216,7,5,1,0,1,0,0,0,0,0,0,0
3.609,2486.421,7,5,1,0,0,0,0,0,0,0,0,0
3.5949999999999998,9.322,7,5,1,0,1,0,0,0,0,0,0,1
4.537,214.831,7,5,1,0,0,0,0,1,0,0,0,1
4.557,68.528,6,5,1,1,0,0,0,0,0,0,0,0
3.642,41.312,6,5,1,1,1,0,0,0,0,0,0,0
3.61,4444.051,6,5,1,1,0,1,0,0,0,0,0,0
3.57,32.249,6,5,1,1,1,0,0,0,0,0,0,0
4.543,35.196,6,5,1,1,1,0,0,0,0,0,0,0
4.562,40.022,6,5,1,1,1,0,0,0,0,0,0,0
4.546,39.176,5,5,1,1,1,0,0,0,0,0,0,0
